store,schema,table,table_description,grain,source_file,row_count,column_order,column_name,column_description,data_type,nullable,primary_key,foreign_key,unit,as_of_basis,source_priority,transformation_rule,quality_rule,implementation_status
PostgreSQL/RDB,enriched,etf_kr_enriched,국내 ETF·ETN LSEG 스칼라 보강,상품 1건/행,data/enriched/etf_kr_enriched.csv,1733,2,pd_itm_no_ma,상품번호_미래에셋,text,Y,N,,,LSEG 수집시점 미확인,organizer_then_external,"주최측 실값 우선, 결측·0.0 더미만 LSEG 보완",pd_itm_no='KR' 1행 제외; charge_rt_source 필수,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,etf_kr_enriched,국내 ETF·ETN LSEG 스칼라 보강,상품 1건/행,data/enriched/etf_kr_enriched.csv,1733,3,pd_grp_no,상품군종류,text,Y,N,,,LSEG 수집시점 미확인,organizer_then_external,"주최측 실값 우선, 결측·0.0 더미만 LSEG 보완",pd_itm_no='KR' 1행 제외; charge_rt_source 필수,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,etf_kr_enriched,국내 ETF·ETN LSEG 스칼라 보강,상품 1건/행,data/enriched/etf_kr_enriched.csv,1733,4,pd_abrv_nm,상품약어명,text,Y,N,,,LSEG 수집시점 미확인,organizer_then_external,"주최측 실값 우선, 결측·0.0 더미만 LSEG 보완",pd_itm_no='KR' 1행 제외; charge_rt_source 필수,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,etf_kr_enriched,국내 ETF·ETN LSEG 스칼라 보강,상품 1건/행,data/enriched/etf_kr_enriched.csv,1733,5,lseg_key,확인할 수 없음,text,Y,N,,,LSEG 수집시점 미확인,organizer_then_external,"주최측 실값 우선, 결측·0.0 더미만 LSEG 보완",pd_itm_no='KR' 1행 제외; charge_rt_source 필수,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,etf_kr_enriched,국내 ETF·ETN LSEG 스칼라 보강,상품 1건/행,data/enriched/etf_kr_enriched.csv,1733,6,ter,확인할 수 없음,numeric,Y,N,,,LSEG 수집시점 미확인,organizer_then_external,"주최측 실값 우선, 결측·0.0 더미만 LSEG 보완",pd_itm_no='KR' 1행 제외; charge_rt_source 필수,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,etf_kr_enriched,국내 ETF·ETN LSEG 스칼라 보강,상품 1건/행,data/enriched/etf_kr_enriched.csv,1733,7,replication,복제방식,text,Y,N,,,LSEG 수집시점 미확인,organizer_then_external,"주최측 실값 우선, 결측·0.0 더미만 LSEG 보완",pd_itm_no='KR' 1행 제외; charge_rt_source 필수,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,etf_kr_enriched,국내 ETF·ETN LSEG 스칼라 보강,상품 1건/행,data/enriched/etf_kr_enriched.csv,1733,8,base_market,확인할 수 없음,text,Y,N,,,LSEG 수집시점 미확인,organizer_then_external,"주최측 실값 우선, 결측·0.0 더미만 LSEG 보완",pd_itm_no='KR' 1행 제외; charge_rt_source 필수,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,etf_kr_enriched,국내 ETF·ETN LSEG 스칼라 보강,상품 1건/행,data/enriched/etf_kr_enriched.csv,1733,9,base_asset,확인할 수 없음,text,Y,N,,,LSEG 수집시점 미확인,organizer_then_external,"주최측 실값 우선, 결측·0.0 더미만 LSEG 보완",pd_itm_no='KR' 1행 제외; charge_rt_source 필수,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,etf_kr_enriched,국내 ETF·ETN LSEG 스칼라 보강,상품 1건/행,data/enriched/etf_kr_enriched.csv,1733,10,hedge_type,확인할 수 없음,text,Y,N,,,LSEG 수집시점 미확인,organizer_then_external,"주최측 실값 우선, 결측·0.0 더미만 LSEG 보완",pd_itm_no='KR' 1행 제외; charge_rt_source 필수,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,etf_kr_enriched,국내 ETF·ETN LSEG 스칼라 보강,상품 1건/행,data/enriched/etf_kr_enriched.csv,1733,11,charge_rt_final,총보수,numeric,Y,N,,%,LSEG 수집시점 미확인,organizer_then_external,"주최측 실값 우선, 결측·0.0 더미만 LSEG 보완",pd_itm_no='KR' 1행 제외; charge_rt_source 필수,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,etf_kr_enriched,국내 ETF·ETN LSEG 스칼라 보강,상품 1건/행,data/enriched/etf_kr_enriched.csv,1733,12,charge_rt_source,총보수 출처,text,Y,N,,,LSEG 수집시점 미확인,organizer_then_external,"주최측 실값 우선, 결측·0.0 더미만 LSEG 보완",pd_itm_no='KR' 1행 제외; charge_rt_source 필수,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,1,bmrk_eng_nm,벤치마크영문명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,2,bmrk_nm,벤치마크,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,3,curr_cd,통화,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,4,exchdg_yn,환헤지여부,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,5,fd_estb_ctry_cd,펀드설립국가코드,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,6,fd_ivst_rgn_desc,투자지역,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,7,fd_mm18_ern_r,펀드 18개월수익률,numeric,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,8,fd_mm1_ern_r,1개월 수익률,numeric,Y,N,,%,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,9,fd_mm3_ern_r,3개월 수익률,numeric,Y,N,,%,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,10,fd_mm6_ern_r,6개월 수익률,numeric,Y,N,,%,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,11,fd_nast_suma,순자산,numeric,Y,N,,KRW,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,12,fd_set_pcd,펀드설정유형코드,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,13,fd_wk1_ern_r,펀드 1주일수익률,numeric,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,14,fd_yr1_ern_r,1년 수익률,numeric,Y,N,,%,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,15,fd_yr2_ern_r,펀드 2년수익률,numeric,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,16,fd_yr3_ern_r,펀드 3년수익률,numeric,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,17,fd_yr5_ern_r,펀드 5년수익률,numeric,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,18,frc_bpr_itm_yn,외화기준가종목여부,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,19,fss_itm_no,금융감독원종목번호,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,20,hdge_fd_yn,헤지펀드여부,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,21,int_dvd_desc,이자배당구분코드 설명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,22,itm_abrv_nm,상품약어명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,23,itm_eabrv_nm,종목영문약어명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,24,itm_eng_nm,종목영문명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,25,itm_nm,상품명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,26,itm_no,종목번호,text,N,Y,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,27,kofia_fd_ccd,금융투자협회펀드분류코드,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,28,ksd_itm_no,예탁원종목번호,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,29,mtco_itm_no,운용사 종목번호,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,30,ofsfd_yn,역외펀드여부,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,31,or_attr_desc,펀드 유형,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,32,or_co_xtn_itt_cd,운용회사대외기관코드,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,33,ovrs_fd_desc,해외펀드구분코드 설명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,34,pers_corp_desc,개인·법인 구분,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,35,pfiv_sale_cntl_tcd,전문투자자판매제어구분코드,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,36,prvo_fd_desc,사모펀드구분코드 설명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,37,prvo_pbff_desc,사모/공모구분코드 설명,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,38,rptt_ksd_itm_no,대표종목번호,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,39,sale_yn,판매 여부,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,40,std_itm_no,표준종목번호,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,41,thco_sale_yn,당사판매여부,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,42,trusc_xtn_itt_cd,수탁회사대외기관코드,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,43,zrin_fd_ivst_risk_gcd,제로인펀드투자위험등급코드,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,44,zrin_fd_ivst_risk_grd_nm,위험등급,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,fund_pub_dedup,공모펀드 1행화,펀드 1건/행,data/enriched/fund_pub_dedup.csv,11138,45,prfd_attr_cds,확인할 수 없음,text,Y,N,,,2026-07-11 (원천에 기준일 컬럼 없음),derived_from_organizer,속성코드를 prfd_attr_cds로 집약,itm_no PK; 순자산 집계는 이 테이블 사용,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,company_master,DART 기업 고유번호 마스터,기업 1건/행,data/enriched/company_master.csv,118709,1,corp_code,확인할 수 없음,text,N,Y,,,2026-07-11 이하,external,DART corpCode와 KIND에서 생성,corp_code PK; 법인명 정규화 규칙 고정,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,company_master,DART 기업 고유번호 마스터,기업 1건/행,data/enriched/company_master.csv,118709,2,corp_name,확인할 수 없음,text,Y,N,,,2026-07-11 이하,external,DART corpCode와 KIND에서 생성,corp_code PK; 법인명 정규화 규칙 고정,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,company_master,DART 기업 고유번호 마스터,기업 1건/행,data/enriched/company_master.csv,118709,3,corp_name_norm,확인할 수 없음,text,Y,N,,,2026-07-11 이하,external,DART corpCode와 KIND에서 생성,corp_code PK; 법인명 정규화 규칙 고정,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,company_master,DART 기업 고유번호 마스터,기업 1건/행,data/enriched/company_master.csv,118709,4,stock_code,확인할 수 없음,text,Y,N,,,2026-07-11 이하,external,DART corpCode와 KIND에서 생성,corp_code PK; 법인명 정규화 규칙 고정,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,company_master,DART 기업 고유번호 마스터,기업 1건/행,data/enriched/company_master.csv,118709,5,source,확인할 수 없음,text,Y,N,,,2026-07-11 이하,external,DART corpCode와 KIND에서 생성,corp_code PK; 법인명 정규화 규칙 고정,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,holding_code_map,편입종목 식별자 해소표,원본 편입코드 1건/행,data/enriched/holding_code_map.csv,1393,1,holding_code_raw,확인할 수 없음,text,N,Y,,,2026-07-10,derived,정확히 확정 가능한 ticker·ETF·우선주만 매핑,미해소는 공란 유지; match_rule 보존,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,holding_code_map,편입종목 식별자 해소표,원본 편입코드 1건/행,data/enriched/holding_code_map.csv,1393,2,holding_name,확인할 수 없음,text,Y,N,,,2026-07-10,derived,정확히 확정 가능한 ticker·ETF·우선주만 매핑,미해소는 공란 유지; match_rule 보존,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,holding_code_map,편입종목 식별자 해소표,원본 편입코드 1건/행,data/enriched/holding_code_map.csv,1393,3,sec_type,확인할 수 없음,text,Y,N,,,2026-07-10,derived,정확히 확정 가능한 ticker·ETF·우선주만 매핑,미해소는 공란 유지; match_rule 보존,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,holding_code_map,편입종목 식별자 해소표,원본 편입코드 1건/행,data/enriched/holding_code_map.csv,1393,4,corp_code,확인할 수 없음,text,Y,N,enriched.company_master.corp_code,,2026-07-10,derived,정확히 확정 가능한 ticker·ETF·우선주만 매핑,미해소는 공란 유지; match_rule 보존,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,holding_code_map,편입종목 식별자 해소표,원본 편입코드 1건/행,data/enriched/holding_code_map.csv,1393,5,common_ticker,확인할 수 없음,text,Y,N,,,2026-07-10,derived,정확히 확정 가능한 ticker·ETF·우선주만 매핑,미해소는 공란 유지; match_rule 보존,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,holding_code_map,편입종목 식별자 해소표,원본 편입코드 1건/행,data/enriched/holding_code_map.csv,1393,6,etf_isin,확인할 수 없음,text,Y,N,raw.etf_kr_master.pd_itm_no,,2026-07-10,derived,정확히 확정 가능한 ticker·ETF·우선주만 매핑,미해소는 공란 유지; match_rule 보존,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,holding_code_map,편입종목 식별자 해소표,원본 편입코드 1건/행,data/enriched/holding_code_map.csv,1393,7,match_rule,확인할 수 없음,text,Y,N,,,2026-07-10,derived,정확히 확정 가능한 ticker·ETF·우선주만 매핑,미해소는 공란 유지; match_rule 보존,빌더 구현; live DB 미확인
PostgreSQL/RDB,enriched,holding_code_map,편입종목 식별자 해소표,원본 편입코드 1건/행,data/enriched/holding_code_map.csv,1393,8,source,확인할 수 없음,text,Y,N,,,2026-07-10,derived,정확히 확정 가능한 ticker·ETF·우선주만 매핑,미해소는 공란 유지; match_rule 보존,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,etf_theme,국내 ETF-테마 관계,ETF-테마 1건/행,data/relations/etf_theme.csv,5646,1,pd_itm_no,확인할 수 없음,text,N,Y,raw.etf_kr_master.pd_itm_no,,확인할 수 없음,external,LSEG themes를 롱포맷 변환,as_of 추정 금지,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,etf_theme,국내 ETF-테마 관계,ETF-테마 1건/행,data/relations/etf_theme.csv,5646,2,theme,확인할 수 없음,text,N,Y,,,확인할 수 없음,external,LSEG themes를 롱포맷 변환,as_of 추정 금지,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,etf_theme,국내 ETF-테마 관계,ETF-테마 1건/행,data/relations/etf_theme.csv,5646,3,source,확인할 수 없음,text,Y,N,,,확인할 수 없음,external,LSEG themes를 롱포맷 변환,as_of 추정 금지,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,etf_theme,국내 ETF-테마 관계,ETF-테마 1건/행,data/relations/etf_theme.csv,5646,4,as_of,확인할 수 없음,date,Y,N,,,확인할 수 없음,external,LSEG themes를 롱포맷 변환,as_of 추정 금지,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,etf_holding,국내 ETF-편입종목 관계,ETF-편입종목 1건/행,data/relations/etf_holding.csv,47016,1,holding_id,확인할 수 없음,bigint,N,Y,,,2026-07-10,external,운용사 원천을 공통 롱포맷으로 변환,룩어헤드 현재가·등락 제외; holding_id identity,빌더 구현; live DB 미확인
PostgreSQL/RDB,relations,etf_holding,국내 ETF-편입종목 관계,ETF-편입종목 1건/행,data/relations/etf_holding.csv,47016,2,pd_itm_no,확인할 수 없음,text,Y,N,raw.etf_kr_master.pd_itm_no,,2026-07-10,external,운용사 원천을 공통 롱포맷으로 변환,룩어헤드 현재가·등락 제외; holding_id identity,빌더 구현; live DB 미확인
